description,playlist_external_urls,playlist_href,playlist_id,images,playlist_name,playlist_owner,snapshot_id,tracks,type,playlist_uri,category_name,category_id
Pass the sticks & press play. ,https://open.spotify.com/playlist/37i9dQZF1DWT5MrZnPU1zD,https://api.spotify.com/v1/playlists/37i9dQZF1DWT5MrZnPU1zD,37i9dQZF1DWT5MrZnPU1zD,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000359249f8b16671e0e231f8c42', 'width': 0}]",Hip Hop Controller,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxMDAwMCwwMDAwMDAwMDJmNTcyMGRlODIzNTU0MTc4NDQ1YWI2ZTQyNTA2ODJk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWT5MrZnPU1zD/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWT5MrZnPU1zD,Gaming,0JQ5DAqbMKFCfObibaOZbv
Today's best pop to fuel your gaming. Cover: BoyWithUke,https://open.spotify.com/playlist/37i9dQZF1DWYRNXjFoiid2,https://api.spotify.com/v1/playlists/37i9dQZF1DWYRNXjFoiid2,37i9dQZF1DWYRNXjFoiid2,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000038a24ebc68da6edc3eb998fcf', 'width': 0}]",Ultimate Pop Gaming,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjAwNTIwMCwwMDAwMDAwMDBiZjBjYWIyMTA0YTdmNGM4NWUyZWQ2YTdhNzZkMzkx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWYRNXjFoiid2/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWYRNXjFoiid2,Gaming,0JQ5DAqbMKFCfObibaOZbv
"The return of Kratos and Atreus has arrived! Listen to their playlist while playing God of War Ragnarök (rated ""M"" for ""mature"".) ",https://open.spotify.com/playlist/37i9dQZF1DX1xEPBKyoFUz,https://api.spotify.com/v1/playlists/37i9dQZF1DX1xEPBKyoFUz,37i9dQZF1DX1xEPBKyoFUz,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003bf30943bdefb8b338cc82bee', 'width': 0}]",StartSelect: Kratos and Atreus ,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2ODQ2MjcwMCwwMDAwMDAwMDI5YjVhZTE4NWY0OTc1MDYwNTkyZjllYWFhMjlhNDQ3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1xEPBKyoFUz/tracks', 'total': 72}",playlist,spotify:playlist:37i9dQZF1DX1xEPBKyoFUz,Gaming,0JQ5DAqbMKFCfObibaOZbv
"Save who you can save. Listen to music from and inspired by The Last of Us, new episodes streaming Sundays on HBO Max.",https://open.spotify.com/playlist/37i9dQZF1DWX4UlFW6EJPs,https://api.spotify.com/v1/playlists/37i9dQZF1DWX4UlFW6EJPs,37i9dQZF1DWX4UlFW6EJPs,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000030d896d337080046b4455cd94', 'width': 0}]",The Last of Us Official Playlist,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjMzNjIzOSwwMDAwMDAwMDE0NDliODUyNTcwZjM1MWQ5YTg2Mjk1ODRjNjBjY2Iy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWX4UlFW6EJPs/tracks', 'total': 43}",playlist,spotify:playlist:37i9dQZF1DWX4UlFW6EJPs,Gaming,0JQ5DAqbMKFCfObibaOZbv
chill vibes ♡,https://open.spotify.com/playlist/37i9dQZF1DX7pdfPOj4HBA,https://api.spotify.com/v1/playlists/37i9dQZF1DX7pdfPOj4HBA,37i9dQZF1DX7pdfPOj4HBA,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000033b8641409cae43ea8cd5c48f', 'width': 0}]",Poki's Picks,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3Mzk3ODQwMCwwMDAwMDAwMDYyNTQwMDAyNzNlMTk4YmFiZTQ1MjY3NDM2Zjg0NWMy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX7pdfPOj4HBA/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DX7pdfPOj4HBA,Gaming,0JQ5DAqbMKFCfObibaOZbv
The 100 greatest FIFA tracks of all time,https://open.spotify.com/playlist/37i9dQZF1DWTMWIpgAlsRJ,https://api.spotify.com/v1/playlists/37i9dQZF1DWTMWIpgAlsRJ,37i9dQZF1DWTMWIpgAlsRJ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003482b0e7e92ffe28d6350ae2a', 'width': 0}]",Ultimate FIFA Soundtrack,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2Nzg0NDAwMCwwMDAwMDAwMDFlOTcxNzk0ZGYxYjE1MjEwMmQzODM0YzI0ZDIyNzMx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWTMWIpgAlsRJ/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWTMWIpgAlsRJ,Gaming,0JQ5DAqbMKFCfObibaOZbv
The Official EA Sports FIFA 23 Soundtrack.,https://open.spotify.com/playlist/37i9dQZF1DX4vgOVqe6BJn,https://api.spotify.com/v1/playlists/37i9dQZF1DX4vgOVqe6BJn,37i9dQZF1DX4vgOVqe6BJn,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e959d02c43f95bf5b3c30474', 'width': 0}]",FIFA 23 Official Soundtrack,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDY2NTc4NCwwMDAwMDAwMDljOTc1YTQyNjU2NzMzNGRiM2FlZjY0NWFjMTg4ZWU4,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4vgOVqe6BJn/tracks', 'total': 104}",playlist,spotify:playlist:37i9dQZF1DX4vgOVqe6BJn,Gaming,0JQ5DAqbMKFCfObibaOZbv
Discover your personalized playlist of tracks from FIFA '98 to FIFA '23.,https://open.spotify.com/playlist/37i9dQZF1DXdDfBvFXqzpv,https://api.spotify.com/v1/playlists/37i9dQZF1DXdDfBvFXqzpv,37i9dQZF1DXdDfBvFXqzpv,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003457cf4505d02541dfe6faa5f', 'width': 0}]",EA SPORTS FIFA Mix,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2NzM5NzYwMCwwMDAwMDAwMDU2NzQ4YjMyZDc3NGQxYzQzYzQwZDFkMzBjMTAyNTA3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdDfBvFXqzpv/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DXdDfBvFXqzpv,Gaming,0JQ5DAqbMKFCfObibaOZbv
"The official playlist for all things League of Legends featuring the Worlds Anthem: ""STAR WALKIN'"" by Lil Nas X.",https://open.spotify.com/playlist/37i9dQZF1DWVi45nh2EuPP,https://api.spotify.com/v1/playlists/37i9dQZF1DWVi45nh2EuPP,37i9dQZF1DWVi45nh2EuPP,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003bb607c8babcb675a6c7155a4', 'width': 0}]",League of Legends Lil Nas X Takeover,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2NDIyNTU0NSwwMDAwMDAwMGIzNWJkOWZjMmM5MTBkY2FhYTM5NTlkNzg3MWU5OTg0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVi45nh2EuPP/tracks', 'total': 54}",playlist,spotify:playlist:37i9dQZF1DWVi45nh2EuPP,Gaming,0JQ5DAqbMKFCfObibaOZbv
"Music for all your adventures on Roblox. Check out <a href=""https://www.roblox.com/spotify"">Spotify Island on Roblox</a> today.",https://open.spotify.com/playlist/37i9dQZF1DX30Mgh34Cry8,https://api.spotify.com/v1/playlists/37i9dQZF1DX30Mgh34Cry8,37i9dQZF1DX30Mgh34Cry8,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003c6295f1aa1c39a8603c0b6c9', 'width': 0}]",Spotify Island on Roblox,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2NDkxNTgyNywwMDAwMDAwMDkwODUyOThmZDA5NTE2ZTllZWNjMTgyYTYwZTQzMzA0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX30Mgh34Cry8/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX30Mgh34Cry8,Gaming,0JQ5DAqbMKFCfObibaOZbv
Legendary tracks featured in music video games and rhythm games over the years.,https://open.spotify.com/playlist/37i9dQZF1DX9DbXKSie1VN,https://api.spotify.com/v1/playlists/37i9dQZF1DX9DbXKSie1VN,37i9dQZF1DX9DbXKSie1VN,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000342a46de7508f8dd77a0ac974', 'width': 0}]",Expert Mode,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2OTgzNTE4NCwwMDAwMDAwMDZmZjFmYjdlM2IyNzVjODAzZTQzMDJhZWI1ZGI4ZGZh,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9DbXKSie1VN/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX9DbXKSie1VN,Gaming,0JQ5DAqbMKFCfObibaOZbv
"Listen to Indian women, at full volume. Cover: Nimrat Khaira",https://open.spotify.com/playlist/37i9dQZF1DX5KJJSIYaNvs,https://api.spotify.com/v1/playlists/37i9dQZF1DX5KJJSIYaNvs,37i9dQZF1DX5KJJSIYaNvs,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000039d463ab43d3f0d846709516b', 'width': 0}]",EQUAL India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTIyODA3MywwMDAwMDAwMDFhNzQ3ZWUxZmU0ZTg0NzBhYjg1NTk1ZGY4NzFiNWI2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX5KJJSIYaNvs/tracks', 'total': 32}",playlist,spotify:playlist:37i9dQZF1DX5KJJSIYaNvs,EQUAL,0JQ5DAqbMKFPw634sFwguI
Catch the queens of Punjabi Pop. Cover: Baani Sandhu,https://open.spotify.com/playlist/37i9dQZF1DWSElo6PPUdZk,https://api.spotify.com/v1/playlists/37i9dQZF1DWSElo6PPUdZk,37i9dQZF1DWSElo6PPUdZk,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003147ac2825145a2f18ea926c4', 'width': 0}]",Equal Punjabi Pop,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDIwNjc4NCwwMDAwMDAwMGIyNDNmNDdlMmNiNTk2YzM5OTZiZTg4MmU0NjFhYjFm,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWSElo6PPUdZk/tracks', 'total': 96}",playlist,spotify:playlist:37i9dQZF1DWSElo6PPUdZk,EQUAL,0JQ5DAqbMKFPw634sFwguI
"From sultry vocalists, sexy divas to cutesy girl-groups, the women of K-Pop are a formidable force to be reckoned with. (Cover: GONEISBACK(고은이)) (케이팝을 대표하는 한국의 여성 가수들을 만나보세요!)",https://open.spotify.com/playlist/37i9dQZF1DX6Cy4Vr7Hu2y,https://api.spotify.com/v1/playlists/37i9dQZF1DX6Cy4Vr7Hu2y,37i9dQZF1DX6Cy4Vr7Hu2y,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000326d48e7202553081f6e7d652', 'width': 0}]",EQUAL K-Pop,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTE3NzIwMCwwMDAwMDAwMDQ4OTUyNDhmOGNhNjZlZjhiM2NiMzEzODNkYjFhYjRl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX6Cy4Vr7Hu2y/tracks', 'total': 64}",playlist,spotify:playlist:37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL,0JQ5DAqbMKFPw634sFwguI
"Its time to celebrate Woman's Grit!
Cover : Pooja Hegde",https://open.spotify.com/playlist/37i9dQZF1DX6PhbbmPKWpv,https://api.spotify.com/v1/playlists/37i9dQZF1DX6PhbbmPKWpv,37i9dQZF1DX6PhbbmPKWpv,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003d131ea0e654a4aee33979c3d', 'width': 0}]",EQUAL Tamil,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ0NzIwMSwwMDAwMDAwMGUzZGU1MTFlODc3YmY1MDM3MGU2Y2FhOWM1Nzc2ZDA1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX6PhbbmPKWpv/tracks', 'total': 40}",playlist,spotify:playlist:37i9dQZF1DX6PhbbmPKWpv,EQUAL,0JQ5DAqbMKFPw634sFwguI
Presenting the queens of Coke Studio Pakistan. Cover: Arooj Aftab,https://open.spotify.com/playlist/37i9dQZF1DWZ6Old3hrPIh,https://api.spotify.com/v1/playlists/37i9dQZF1DWZ6Old3hrPIh,37i9dQZF1DWZ6Old3hrPIh,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e40aa6f7a16b8bf39e0982ef', 'width': 0}]",Women of: Coke Studio Pakistan,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY0NjY1OTUwMiwwMDAwMDAwMDEwNDc4Nzc1NTIyMTc4NThkOGM0Njc1ZDY5M2IzMGI1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZ6Old3hrPIh/tracks', 'total': 58}",playlist,spotify:playlist:37i9dQZF1DWZ6Old3hrPIh,EQUAL,0JQ5DAqbMKFPw634sFwguI
Catch the Queens of Bollywood. Cover- Neeti Mohan,https://open.spotify.com/playlist/37i9dQZF1DXdqa0kq6SUk4,https://api.spotify.com/v1/playlists/37i9dQZF1DXdqa0kq6SUk4,37i9dQZF1DXdqa0kq6SUk4,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000035ff8b83491d62eddcb9c9359', 'width': 0}]",EQUAL Bollywood,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ1MzU2MSwwMDAwMDAwMGRjOTQ1MmFkZjBiMjgzMTIzZTA3ZTIyZTMyZWU0NmRl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdqa0kq6SUk4/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DXdqa0kq6SUk4,EQUAL,0JQ5DAqbMKFPw634sFwguI
Listen to the women of the world at full volume. Cover: Leony,https://open.spotify.com/playlist/37i9dQZF1DWU8quswnFt3c,https://api.spotify.com/v1/playlists/37i9dQZF1DWU8quswnFt3c,37i9dQZF1DWU8quswnFt3c,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003efb03d5e3f6caf1006bf9d7b', 'width': 0}]",EQUAL Global,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ2MzE4OSwwMDAwMDAwMDMxMWJlMzRiMmRmZDU1MjYwYzlhNzdkZjhlNTAzZDc5,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWU8quswnFt3c/tracks', 'total': 74}",playlist,spotify:playlist:37i9dQZF1DWU8quswnFt3c,EQUAL,0JQ5DAqbMKFPw634sFwguI
Trace the history of Jazz from timeless classics to boundary-breaking contemporary favorites from the women of Jazz. Cover: Diana Krall,https://open.spotify.com/playlist/37i9dQZF1DX5OepaGriAIm,https://api.spotify.com/v1/playlists/37i9dQZF1DX5OepaGriAIm,37i9dQZF1DX5OepaGriAIm,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000034c7b60f8c3268a689fb086fb', 'width': 0}]",Women of Jazz,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjU0MzI0NywwMDAwMDAwMGJhM2Q4Mjc5YmQ3NDZlNWEyYjQxYTc0OGFkODQ1NDEy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX5OepaGriAIm/tracks', 'total': 124}",playlist,spotify:playlist:37i9dQZF1DX5OepaGriAIm,EQUAL,0JQ5DAqbMKFPw634sFwguI
The women at the forefront of ambient and experimental music. Cover: Mira Calix,https://open.spotify.com/playlist/37i9dQZF1DWWwGws5Po6YO,https://api.spotify.com/v1/playlists/37i9dQZF1DWWwGws5Po6YO,37i9dQZF1DWWwGws5Po6YO,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003b0bee549b9181432d45b81ae', 'width': 0}]",EQUAL Ambient,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MTU1ODc2MCwwMDAwMDAwMGQ2MzU3NDQwOWE2NzBkZTQxOWE0MGNkMDQ1NjcyMmUy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWwGws5Po6YO/tracks', 'total': 59}",playlist,spotify:playlist:37i9dQZF1DWWwGws5Po6YO,EQUAL,0JQ5DAqbMKFPw634sFwguI
Classic and contemporary pioneers of New Age music. Cover: Pauline Anna Strom,https://open.spotify.com/playlist/37i9dQZF1DX7QGYV9jyeOE,https://api.spotify.com/v1/playlists/37i9dQZF1DX7QGYV9jyeOE,37i9dQZF1DX7QGYV9jyeOE,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003ea4317b08ef4de5ee09a5e88', 'width': 0}]",EQUAL New Age,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2NDg5NDQwNSwwMDAwMDAwMDlhY2U3OTU4MzJiOTgyYWFiZWU2YzQ0YjJhN2NkMDUx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX7QGYV9jyeOE/tracks', 'total': 72}",playlist,spotify:playlist:37i9dQZF1DX7QGYV9jyeOE,EQUAL,0JQ5DAqbMKFPw634sFwguI
Celebrating the women of worship music! Cover: Brooke Ligertwood,https://open.spotify.com/playlist/37i9dQZF1DWVrSccL9KVUt,https://api.spotify.com/v1/playlists/37i9dQZF1DWVrSccL9KVUt,37i9dQZF1DWVrSccL9KVUt,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000383f68e8a535663fda081aeae', 'width': 0}]",Women of Worship,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY0Njc5NzMxNSwwMDAwMDAwMDZiN2FiNDFiNDMwYjhhYTJhZTFjODA1YmYwM2IyMGY2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVrSccL9KVUt/tracks', 'total': 80}",playlist,spotify:playlist:37i9dQZF1DWVrSccL9KVUt,EQUAL,0JQ5DAqbMKFPw634sFwguI
The greatest female voices in blues today. Cover: Amythyst Kiah,https://open.spotify.com/playlist/37i9dQZF1DX8QB9Ys2nV17,https://api.spotify.com/v1/playlists/37i9dQZF1DX8QB9Ys2nV17,37i9dQZF1DX8QB9Ys2nV17,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000032fa598d624028a754d62c5ed', 'width': 0}]",EQUAL Blues,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY0Njc0ODA2OSwwMDAwMDAwMGNmYzQyNTMyMjI2ZGMxNGI1OGUyMzM1MjY2ZDY0ZjE2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX8QB9Ys2nV17/tracks', 'total': 55}",playlist,spotify:playlist:37i9dQZF1DX8QB9Ys2nV17,EQUAL,0JQ5DAqbMKFPw634sFwguI
Every track you're listening/should be listening to ;),https://open.spotify.com/playlist/37i9dQZF1DXbVhgADFy3im,https://api.spotify.com/v1/playlists/37i9dQZF1DXbVhgADFy3im,37i9dQZF1DXbVhgADFy3im,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000038094d49283ac9beb2d1e97cf', 'width': 0}]",Trending Now India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxOTAzNCwwMDAwMDAwMGJhNWUwYzQ5YWY5YzhhZDJhZjM5NmE4Y2JjZjQ3ZTY2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbVhgADFy3im/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DXbVhgADFy3im,Pop,0JQ5DAqbMKFEC4WFtoNRpw
A mega mix of 75 favorites from the last few years! ,https://open.spotify.com/playlist/37i9dQZF1DXbYM3nMM0oPk,https://api.spotify.com/v1/playlists/37i9dQZF1DXbYM3nMM0oPk,37i9dQZF1DXbYM3nMM0oPk,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000033a0ce8df9f957525f62c9443', 'width': 0}]",Mega Hit Mix,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDIyNjA2MywwMDAwMDAwMDc4ZTFiYTllZjk2OWFhMzdjOGMwMDJiMWQ5ODRkMmY0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbYM3nMM0oPk/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DXbYM3nMM0oPk,Pop,0JQ5DAqbMKFEC4WFtoNRpw
The hottest tracks in India. Cover: Sam Smith.,https://open.spotify.com/playlist/37i9dQZF1DX0ieekvzt1Ic,https://api.spotify.com/v1/playlists/37i9dQZF1DX0ieekvzt1Ic,37i9dQZF1DX0ieekvzt1Ic,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000034dca491b53de6bce5f80869d', 'width': 0}]",Hot Hits India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ3NjYxNSwwMDAwMDAwMDdmMGMyYmUzN2FlMDQ5MDIzM2YxMDA2MTFjZWViODhh,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0ieekvzt1Ic/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX0ieekvzt1Ic,Pop,0JQ5DAqbMKFEC4WFtoNRpw
Get your dose of Punjabi Pop. Cover: Prem Dhillon,https://open.spotify.com/playlist/37i9dQZF1DWWwF1YkSKLlU,https://api.spotify.com/v1/playlists/37i9dQZF1DWWwF1YkSKLlU,37i9dQZF1DWWwF1YkSKLlU,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003a5a3861be7ddab237156d0f3', 'width': 0}]",Punjabi Pop,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYyMDE5MywwMDAwMDAwMGI3MjdhYmQzNzY2N2Y5YTg4NGFkNThhZGMzMzRmNDIx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWwF1YkSKLlU/tracks', 'total': 87}",playlist,spotify:playlist:37i9dQZF1DWWwF1YkSKLlU,Pop,0JQ5DAqbMKFEC4WFtoNRpw
